FileName,Category
NCIS Los Angeles 13x08 Terra Di Confine ITA DLMux x264-UBi mkv.mkv,NCIS Los Angeles
Supernatural 15x01 Ritorno Al Futuro ITA BDMux x264-UBi mkv.mkv,Supernatural
NCIS New Orleans 5x11 Castigo ITA DLMux x264-UBi mkv.mkv,NCIS New Orleans
The Good Wife - 6x18 - Attacco Frontale DLMux ITA-ENG  Whitegandalf  mkv.mkv,The Good Wife
Foundation 1x08 Il Pezzo Mancante ITA DLMux x264-UBi mkv.mkv,Foundation
Once upon a time 1x02 La cosa che piu ami ITA ENG DLmux-Pir8 avi.avi,Once Upon a Time
Once Upon A Time 4x05 Lo Specchio Rotto ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
Il Trono Di Spade 1x08 La guerra alle porte iTALiAN HDTVMux-DarkSideMux avi.avi,Trono di Spade
Anime BDmux ITA-JAP  ONE PIECE 703 - Law e Corazon - Storia di un Lungo Viaggio  Dressrosa Arc   Baroque Works  mkv.mkv,One Piece
Once Upon A Time 4x19 In Bianco E Nero ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
Blindspot 5x01 Incontri E Addii ITA DLMux x264-UBi mkv.mkv,Blindspot
Person Of Interest 3x21 Beta ITA WEB-DLMux x264-iGM mp4.mp4,Person of Interest
The Last of Us 1x06 Famiglia ITA DLMux x264-UBi mkv.mkv,The last of us
Tulsa King 2x03 Oklahoma Contro Manfredi ITA DLMux x264-WRM mkv.mkv,Tulsa
Person Of Interest 3x22 La Casa Divisa ITA WEB-DLMux x264-iGM mp4.mp4,Person of Interest
Person Of Interest 1x23 Apoteosi finale iTALiAN BDMux XviD-DarkSideMux avi.avi,Person of Interest
Bones 6x01 Ritorno A Casa ITA DLMux XviD-NovaRip avi.avi,Bones
NCIS New Orleans 6x11 Sotto Una Cattiva Luna ITA DLMux x264-UBi mkv.mkv,NCIS New Orleans
Person Of Interest 3x19 Ad Un Passo Dal Baratro ITA WEB-DLMux x264-iGM mp4.mp4,Person of Interest
Bones 11x05 Esperimenti Mortali ITA DLMux x264-UBi mkv.mkv,Bones
Bull 6x14 Agorafobia ITA DLMux x264-UBi mkv.mkv,Bull
C Era Una Volta 2x09 Regina Di Cuori iTALiAN DLMux x264-UBi mp4.mp4,Once Upon a Time
Il Trono Di Spade 2x08 Il Principe Di Grande Inverno ITA ENG DLMux XviD-Pir8 it srt.srt,Trono di Spade
Forever 1x07 I Ragazzi Di New York ITA DLMux x264-NovaRip mkv.mkv,Forever
NCIS New Orleans 6x05 Spie E Bugie ITA DLMux x264-UBi mkv.mkv,NCIS New Orleans
Silo 1x06 La Reliquia ITA DLMux x264-UBi mkv.mkv,Silo
L Attacco Dei Giganti 3x07 Wish iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Attacco dei Giaganti
Once Upon A Time 4x23 Operazione Mangusta Seconda Parte ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
"Tsunami  My Hero Academia - 3x05 - Falli a pezzi, pugno d'acciaio!  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv",My Hero Academia
Bosch 2x04 Episodio 4 ITA WEBMUX x264-NST mkv.mkv,Bosch
Forever 1x18 I Morti Raccontano ITA DLMux x264-NovaRip mkv.mkv,Forever
Roma 2x09 Nemmeno un Dio puo fermare gli affamati DVDMux ITA by moll avi.avi,Roma
Person Of Interest 2x19 Cavallo Di Troia ITA DLMux x264-NovaRip mkv.mkv,Person of Interest
The Good Wife - 6x19 - Respinta DLMux ITA-ENG  Whitegandalf  mkv.mkv,The Good Wife
L Attacco Dei Giganti 4x17 Giudizio iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Attacco dei Giaganti
Person Of Interest 1x06 Corruzione iTALiAN BDMux XviD-DarkSideMux forced srt.srt,Person of Interest
See 2x05 Il Ricevimento ITA DLMux x264-UBi mkv.mkv,See
Anime BDmux ITA-JAP  ONE PIECE 714 - Le Lacrime della Principessa - Salvare Manshelly !  Dressrosa Arc   Baroque Works  mkv.mkv,One Piece
Il Trono Di Spade 2x07 Un Uomo Senza Onore ITA ENG DLMux XviD-Pir8 it srt.srt,Trono di Spade
Bones 4x07 Non Fermarsi Alle Apparenze ITA BDMux XviD-NovaRip avi.avi,Bones
Anime BDmux ITA-JAP  ONE PIECE 585 - La Flotta dei Sette Trafalgar Law  Punk Hazard Arc   Baroque Works  mkv.mkv,One Piece
Supernatural 15x05 Proverbi 17-3 ITA BDMux x264-UBi mkv.mkv,Supernatural
Once Upon A Time 3x17 La Jolly Roger ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
Forever 1x05 La Frattura Del Pugile ITA DLMux x264-NovaRip mkv.mkv,Forever
Bones 12x04 Il Prezzo Del Passato ITA DLMux x264-UBi mkv.mkv,Bones
Bosch 3x09 Clear Shot iTA AAC WEBRip x264-ADE CreW mkv.mkv,Bosch
N C I S 19x01 Acqua Rosso Sangue ITA DLMux x264-UBi mkv.mkv,NCIS
Il Trono Di Spade 6x09 La Battaglia Dei Bastardi ITA DLMux x264-NovaRip mkv.mkv,Trono di Spade
Tsunami  My Hero Academia - 3x07 - Una svolta dietro l'altra!  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv,My Hero Academia
Bones 4x16-Schiuma ITA BDMux XviD-NovaRip srt.srt,Bones
Once Upon A Time 5x03 Il Seggio Periglioso ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
Il Trono Di Spade 1x01 L Inverno Sta Arrivando iTALiAN HDTVMux-DarkSideMux avi.avi,Trono di Spade
The Shield  S01  09  13  Una Faccenda da Sistemare  ITA  DVDRip  avi.avi,Shield
Person Of Interest 1x07 Il testimone iTALiAN BDMux XviD-DarkSideMux avi.avi,Person of Interest
Bull 4x13 Soluzione Geniale ITA DLMux x264-UBi mkv.mkv,Bull
Criminal Minds 16x04 Delitti Senza Volto ITA DLMux x264-UBi mkv.mkv,Criminal Minds
Fondazione 3x07 La Fine Della Fondazione ITA ATVP DLMux x264-WRM mkv.mkv,Foundation
L Attacco Dei Giganti 4x07 Assalto iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Attacco dei Giaganti
Bones 3x07 Il Ragazzo Della Capsula Del Tempo ITA DVDMux XviD-Novarip avi.avi,Bones
L Attacco Dei Giganti 4x24 Orgoglio iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Attacco dei Giaganti
Silo 1x10 L Esterno ITA DLMux x264-UBi mkv.mkv,Silo
Anime BDmux ITA-JAP  ONE PIECE 719 - Scontro Aereo - La Nuova Tecnica di Zoro !  Dressrosa Arc   Baroque Works  V2 mkv.mkv,One Piece
Il Trono Di Spade 1x04 Il Giuramento iTALiAN HDTVMux-DarkSideMux forced srt.srt,Trono di Spade
Bosch 7x06 Il Bene Maggiore ITA DLMux x264-UBi mkv.mkv,Bosch
Anime BDmux ITA-JAP  ONE PIECE 689 - Grande Fuga ! L Elephant Gun di Luffy  Baroque Works  mkv.mkv,One Piece
Moon Knight 1x03 Un Tipo Amichevole ITA DLMux x264-UBi mkv.mkv,Moon Knight
Bones 4x04 Il Dito nel Nido ITA BDMux XviD-NovaRip srt.srt,Bones
Willow La Serie 1x04 Nockmaar ITA DLMux x264-UBi mkv.mkv,Willow
Bosch Legacy 1x07 Uno Dei Tuoi iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Bosch
NCIS Los Angeles 12x01 Nome In Codice Bear ITA DLMux x264-UBi mkv.mkv,NCIS Los Angeles
Il Trono Di Spade 4x04 In Cerca Di Un Colpevole ITA HDTVMux x264-iGM mp4.mp4,Trono di Spade
Bones 11x09 Cowboy Contemporanei ITA DLMux x264-UBi mkv.mkv,Bones
N C I S 19x17 Bugie ITA DLMux x264-UBi mkv.mkv,NCIS
Bones 4x15 Il Cavaliere Misterioso ITA BDMux XviD-NovaRip avi.avi,Bones
Dexter - New Blood - 1x08 - Gioco sleale  WEBMux 720p x264 AC3 ITA E-AC3 ENG SUBS  Tiger mkv.mkv,Dexter
C Era Una Volta 2x17 Benvenuti A Storybrooke iTALiAN DLMux x264-UBi mp4.mp4,Once Upon a Time
Bones 6x12 L Amore Ha Un Cuore Solo ITA DLMux XviD-NovaRip avi.avi,Bones
C Era Una Volta 2x04 Il coccodrillo iTALiAN DLMux x264-UBi mp4.mp4,Once Upon a Time
Dexter New Blood 1x03 Segnali Di Fumo ITA DLMux x264-UBi mkv.mkv,Dexter
Once Upon A Time 3x02 Ragazza Sperduta ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
Anime BDmux ITA-JAP  ONE PIECE 602 - La Perfetta Arma di Distruzione di Massa ! Regno di Morte  Punk Hazard Arc   Baroque Works  mkv.mkv,One Piece
C Era Una Volta 2x03 Il lago iTALiAN DLMux x264-UBi mp4.mp4,Once Upon a Time
Bones - 2x19 - Mal di spazio  DVDRip x264 AC3 ITA-ENG SUBS  Tiger 0  mkv.mkv,Bones
Once Upon A Time 1x06 Il Pastore ITA ENG DLmux-Pir8 srt.srt,Once Upon a Time
Bones 5x15 Delitto Nella Metropolitana ITA WEB-DL Mux XviD-NovaRip avi.avi,Bones
NCIS New Orleans 6x13 La Radice Di Tutti I Mali ITA DLMux x264-UBi mkv.mkv,NCIS New Orleans
"Anime BDmux ITA-JAP  ONE PIECE 632 - Un Amore Pericoloso Violet, la Ballerina  Dressrosa Arc   Baroque Works  mkv.mkv",One Piece
Dark Matter 2024 1x05 Senza Mondo ITA DLMux x264-WRM mkv.mkv,Dark Matter
Bones 12x03 Vecchie Abitudini ITA DLMux x264-UBi mkv.mkv,Bones
Once upon a time 1x16 Cuore di tenebra ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv,Once Upon a Time
Bosch Legacy 1x02 Su Di Giri iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Bosch
Person Of Interest 2x21 Il Giorno Zero ITA DLMux x264-NovaRip mkv.mkv,Person of Interest
Anime BDmux ITA-JAP  ONE PIECE 699 - Una Nobile Stirpe - La Vera Storia di Doflamingo !  Dressrosa Arc   Baroque Works  mkv.mkv,One Piece
La Terra Dopo L'Uomo 1x10 Le acque della morte  History Channel 2010  avi.avi,La terra Dopo L uomo
Bull 2x11 Istinto Di Sopravvivenza ITA HDTVRip x264-UBi mkv mkv.mkv,Bull
Bones 11x18 In Primo Piano ITA DLMux x264-UBi mkv.mkv,Bones
Il Trono Di Spade 5x01 Guerre Imminenti ITA DLMux x264-NovaRip mkv.mkv,Trono di Spade
Bosch 4x04 Vite Passate iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Bosch
Person Of Interest 4x10 Guerra Fredda ITA DLMux x264-NovaRip mkv.mkv,Person of Interest
Bones - 2x05 - Un marito perfetto  DVDRip x264 AC3 ITA-ENG SUBS  Tiger mkv.mkv,Bones
Person Of Interest 3x01 Libera Uscita ITA WEB-DLMux x264-iGM srt.srt,Person of Interest
Obi-Wan Kenobi 1x01 Parte I ITA DLMux x264-UBi mkv.mkv,OBI ONE
Anime BDmux ITA-JAP  ONE PIECE 707 - Injection Shot ! Verso la Liberta  Dressrosa Arc   Baroque Works  mkv.mkv,One Piece
Il Trono Di Spade 7x01 Roccia Del Drago ITA WEBMux x264-UBi mkv.mkv,Trono di Spade
Bones 9x12 Il Fantasma Di Un Assassina ITA DLMux x264-NovaRip mkv.mkv,Bones
Foundation 1x09 La Prima Crisi ITA DLMux x264-UBi mkv.mkv,Foundation
Bosch Legacy 1x03 Messaggio Nella Bottiglia iTA AC3 WEBMux x264-ADE CreW 1  mkv.mkv,Bosch
The Shield  S01  01  13  Episodio Pilota - Squadra d'assalto  ITA  DVDRip  avi.avi,Shield
I Cavalieri Dello Zodiaco - 067 - Battaglia Senza Vincitori  540p   D^2C  mkv.mkv,Cavalieri dello Zodiaco
Bull 1x08 Troppo Perfetta ITA HDTVRip x264-UBi mkv.mkv,Bull
Once Upon A Time 1x16 Cuore Di Tenebra ITA ENG DLmux-Pir8 srt.srt,Once Upon a Time
Person Of Interest 4x18 Il Piano Di Finch ITA DLMux x264-NovaRip mkv.mkv,Person of Interest
Anime BDmux ITA-JAP  ONE PIECE 657 - Il Guerriero piu Spietato ! Logan VS Rebecca  Dressrosa Arc   Baroque Works  mkv.mkv,One Piece
Once upon a time 1x19 The return ITA-ENG 720p DLMux DD5 1 h264-DarkSideMux mkv.mkv,Once Upon a Time
MacGyver 2016 4x07 Invito A Cena Con Sorpresa ITA REPACK DLMux x264-UBi mkv.mkv,Mac Gyver
Anime BDmux ITA-JAP  ONE PIECE 639 - L' Attacco dei Pesci Guerriero !IlMortale Ponte di Ferro  Dressrosa Arc   Baroque Works  mkv.mkv,One Piece
Once upon a time 1x07 Il Cacciatore ITA-ENG DLMux XviD-Pir8 en srt.srt,Once Upon a Time
Roma 2x02 Figlio di Ade DVDMux ITA by moll avi.avi,Roma
"HDTVMUX x264 ITA-ENG-JAP AAC SUB ITA-ENG  Naruto Shippuden 165 - Volpe a Nove Code, catturata! by danny11 & Summoner mkv.mkv",Naruto Shippuden
Bull 3x19 Generosita ITA DLMux x264-UBi mkv.mkv,Bull
Anime BDmux ITA-JAP  ONE PIECE 587 - Duello Law Contro Smoker  Punk Hazard Arc   Baroque Works  mkv.mkv,One Piece
N C I S 18x04 Avventura Ai Caraibi ITA DLMux x264-UBi mkv.mkv,NCIS
Forever 1x11 Il Bagnante Nudo ITA DLMux x264-NovaRip mkv.mkv,Forever
Person Of Interest 1x05 Il giudizio iTALiAN BDMux XviD-DarkSideMux avi.avi,Person of Interest
Dexter Original Sin 1x10 Resa Dei Conti ITA AMZN DLMux x264-WRM mkv.mkv,Dexter
Anime BDmux ITA-JAP  ONE PIECE 610 - Scontro-nel G - 5 ! Smokerr Contro Vergo  Punk Hazard Arc   Baroque Works  mkv.mkv,One Piece
MacGyver 2016 4x06 Per Un Ottima Ragione ITA DLMux x264-UBi mkv.mkv,Mac Gyver
Magnum P I 2018 5x14 La Notte Ha Mille Occhi ITA DLMux x264-WRM mkv.mkv,Shogun
Once Upon A Time 5x04 Il Regno Spezzato ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
Forever 1x02 Guarda Prima Di Saltare ITA DLMux x264-NovaRip mkv.mkv,Forever
Il Trono Di Spade 5x06 Le Serpi Delle Sabbie ITA DLMux x264-NovaRip mkv.mkv,Trono di Spade
HDTVMUX x264 ITA-ENG-JAP AAC SUB ITA-ENG  Naruto Shippuden 154 - Decriptato by danny11 & LeBlanco mkv.mkv,Naruto Shippuden
Once Upon A Time 3x04 Cattive Abitudini ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
Bones - 2x16 - La sposa nel fiume  DVDRip x264 AC3 ITA-ENG SUBS  Tiger mkv.mkv,Bones
C Era Una Volta 2x19 Lacey iTALiAN DLMux x264-UBi mp4.mp4,Once Upon a Time
Bull 4x20 Immunita Diplomatica ITA DLMux x264-UBi mkv.mkv,Bull
Supernatural 15x18 Disperazione ITA BDMux x264-UBi mkv.mkv,Supernatural
Bull 4x19 Saggezza Umana ITA DLMux x264-UBi mkv.mkv,Bull
Bull 2x13 Colpo Mortale ITA HDTVRip x264-UBi mkv.mkv,Bull
Bull 2x16 Seconda Occasione ITA HDTVRip x264-UBi mkv.mkv,Bull
Once Upon A Time 4x21 Madre ITA DLMux x264-NovaRip mkv.mkv,Once Upon a Time
See 1x07 La Via Della Lavanda ITA DLMux x264-UBi mkv.mkv,See
Bosch 4x09 Rojo Profundo iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Bosch
Supernatural 15x03 La Rottura ITA REPACK BDMux x264-UBi mkv.mkv,Supernatural
NCIS Los Angeles 12x12 Invisibile Agli Occhi ITA DLMux x264-UBi mkv.mkv,NCIS Los Angeles
Il Trono Di Spade 2x01 Il Nord Non Dimentica ITA ENG DLMux XviD-Pir8 it srt.srt,Trono di Spade
Bones 3x08 I Cavalieri Di Colombo ITA DVDMux XviD-Novarip avi.avi,Bones
Person Of Interest 1x06 Corruzione iTALiAN BDMux XviD-DarkSideMux avi.avi,Person of Interest
Person Of Interest 2x02 Cattivi Geni ITA DLMux x264-NovaRip mkv.mkv,Person of Interest
Anime BDmux ITA-JAP  ONE PIECE 627 - La Sconfitta dell ' Alleanza Pirata ! Luffy in Pericolo  Punk Hazard Arc   Baroque Works  mkv.mkv,One Piece
Bones - 2x13 - Pausa di primavera  DVDRip x264 AC3 ITA-ENG SUBS  Tiger mkv.mkv,Bones
Tsunami  My Hero Academia - 3x25 - L'imbattibile  DVD RIP 720x576i 25 fps H264  by user-id mkv.mkv,My Hero Academia
Bones 6x20 Sincerita Radicale ITA DLMux XviD-NovaRip avi.avi,Bones
Bull 2x21 Sfiducia Parte Uno ITA HDTVRip x264-UBi mkv.mkv,Bull
Bosch 6x05 Soldi Amore iTA AC3 WEBMux x264-ADE CreW mkv.mkv,Bosch
Dexter New Blood S01E07 La pelle sui suoi denti ITA ENG 1080p AMZN WEB-DLMux DD5 1 H 264-MeM GP mkv.mkv,Dexter
Bull 2x17 Insabbiamento ITA HDTVRip x264-UBi mkv.mkv,Bull
Anime BDmux ITA-JAP  ONE PIECE 614 - Proteggere gli Amici ! Il Sacrificio di Mocha  Punk Hazard Arc   Baroque Works  mkv.mkv,One Piece
NCIS Los Angeles 14x19 Resa Dei Conti ITA DLMux x264-UBi mkv.mkv,NCIS Los Angeles
SAINT SEIYA The HADES Chapter-Elysion 04  Blu-ray Mux 1080p x264 AAC Ita-AC3 Jap Sub-Ita  Dohko D G   mkv.mkv,Cavalieri dello Zodiaco
